  12 0.12590321 -7.28516319 15.68289431 28.33965680 36.29014736 39.37667797 49.74114902 63.34252095 67.33011555 67.55548500 73.06718665 74.13329967 76.53220384 85.69925350 95.23737574 109.41540639 119.43462732 123.81635559 127.61604867 130.38541601 136.88353819 152.64459303 155.22391482 173.80520089 174.78780858 191.12801816
  13 0.13734896 -7.91570058 16.34506961 29.22701333 36.33887501 38.37401320 52.01765129 64.39488131 65.99471348 66.84870722 73.24915461 74.62965708 76.46998633 85.36626850 94.05399126 111.59812306 118.73808445 124.00787451 124.18723759 129.38594039 136.38598585 150.12447962 157.39468594 172.11659183 177.98573459 195.23744345
  14 0.14879471 -8.49411430 17.06989959 30.13757567 36.24060559 37.48264107 54.13397167 64.38930900 65.47081714 66.52414789 72.52747099 76.20083732 76.62508798 85.08460940 92.95507793 112.99971274 117.97325715 121.03816218 124.14123919 128.50119835 137.04924217 148.51703585 159.92663730 170.62897305 180.35700561 199.66980036
  15 0.16024045 -9.01157989 17.82529976 31.04895951 36.03380743 36.70517454 55.84256577 62.81018636 66.53847007 66.54238910 71.94129684 77.01413919 77.74944652 84.83596315 91.88690353 113.44293752 116.98512689 118.19080157 124.23933042 127.61583800 138.98959604 147.80258689 162.36504540 169.35152785 181.72442963 198.92711855
  16 0.17168620 -9.46050716 18.57812066 31.93303836 35.75016576 36.04392273 56.93219699 61.31897468 67.03556108 67.57378554 71.47267556 77.64313453 79.23724371 84.59566132 90.82860483 113.07581180 115.67380545 115.71399335 124.32019671 126.75412562 141.96294959 147.69955106 163.90778278 168.28683940 181.97888918 192.10634586
  17 0.18313195 -9.83463409 19.29305082 32.75503584 35.42295183 35.50083823 57.40144356 59.97292957 67.93832791 68.52090535 71.10814810 78.53686765 80.61814436 84.34422393 89.76981691 112.22797737 113.52415386 114.19217271 124.39120475 125.98788211 145.52254958 148.07235828 163.70969179 167.43290928 180.51438506 184.76798369
  18 0.19457769 -10.12946515 19.92889585 33.47299036 35.07726933 35.09155385 57.46588917 58.83050970 68.95281327 69.33326369 70.83548004 79.72563559 81.83182030 84.08685806 88.69741040 111.22038974 111.78564503 112.53969711 124.44823317 125.36238731 149.19637188 149.22629351 161.84571428 166.78420562 176.65419688 177.91175473
  19 0.20602344 -10.34201187 20.43716323 34.03888058 34.77396999 34.80203091 57.36393003 57.95267836 69.79375169 69.95934859 70.64432428 81.18177386 82.79847425 83.85909377 87.59070299 110.30699513 110.50364500 110.98983371 124.49075098 124.90421151 151.52837787 152.70782861 159.47797499 166.33225011 172.03668776 172.10936412
  20 0.21746919 -10.47025066 20.76817969 34.40406522 34.59154015 34.60224677 57.25165053 57.39716780 70.31649912 70.35475648 70.52901051 82.71931200 83.42831947 83.70323360 86.44851415 109.67673336 109.71723817 109.86501488 124.52468910 124.63008995 154.85001403 155.59094398 157.64226607 166.06696095 167.80269922 168.04113630
  21 0.22891493 -10.51309566 20.88343018 34.53062599 34.53062599 34.53062599 57.20671527 57.20671527 70.48996657 70.48996657 70.48996657 83.64782652 83.64782652 83.64782652 85.69526101 109.45215955 109.45215955 109.45215955 124.54025949 124.54025949 156.93336274 156.93336274 156.93336274 165.97968805 165.97968805 165.97968805
  22 0.24293305 -10.44881293 20.71251715 34.43446804 34.43446804 34.72938610 57.38258449 57.38258449 70.25073128 70.25073128 70.56692382 82.26776764 83.59786510 83.59786510 86.67208610 109.85844386 109.92063315 109.92063315 124.59685463 124.59685463 153.30599168 156.82455811 156.82455811 167.35489318 167.35489318 168.90642016
  23 0.25695117 -10.25638605 20.24153560 34.15974464 34.15974464 35.27063376 57.87207100 57.87207100 69.56182735 69.56182735 70.79537837 79.97642282 83.50157093 83.50157093 87.92092056 110.90528491 111.22671476 111.22671476 124.78857479 124.78857479 147.99104603 156.23735221 156.23735221 171.15035963 171.15035963 173.52598384
  24 0.27096929 -9.93783052 19.56768636 33.74212371 33.74212371 36.02156583 58.54489594 58.54489594 68.56171277 68.56171277 71.17452110 77.51731536 83.47220944 83.47220944 88.99872041 112.12265106 113.12340453 113.12340453 125.14365539 125.14365539 143.78105461 155.49707357 155.49707357 176.05444262 176.05444262 178.38462636
  25 0.28498741 -9.49685024 18.79491835 33.22589744 33.22589744 36.82381616 59.12046018 59.12046018 67.59144698 67.59144698 71.70869816 75.04683030 83.56676568 83.56676568 89.97880540 112.89491021 115.33306782 115.33306782 125.67603076 125.67603076 140.69510232 154.94345339 154.94345339 180.16860719 180.16860719 181.20204428
  26 0.29900553 -8.93906551 18.00594757 32.65315974 32.65315974 37.51978878 59.12042833 59.12042833 67.21407741 67.21407741 72.40211185 72.65640321 83.77054152 83.77054152 90.92111717 112.70057100 117.62089236 117.62089236 126.39516715 126.39516715 138.74858416 154.58088302 154.58088302 181.32929752 181.92335736 181.92335736
  27 0.31302365 -8.27298401 17.26173291 32.06016708 32.06016708 37.96593333 58.21383647 58.21383647 67.82974474 67.82974474 70.43217590 73.25472445 84.06498550 84.06498550 91.80634470 111.47344843 119.80370963 119.80370963 127.27674703 127.27674703 138.30334138 154.55335869 154.55335869 180.27384861 181.40130374 181.40130374
  28 0.32704177 -7.50933968 16.61248645 31.47687831 31.47687831 38.04965698 56.63188447 56.63188447 68.45485098 69.24926698 69.24926698 74.26148208 84.44538548 84.44538548 92.55984539 109.86292350 121.76340324 121.76340324 128.24858114 128.24858114 139.44231974 155.17765199 155.17765199 178.67079734 179.50697351 179.50697351
  29 0.34105989 -6.66031484 16.09734212 30.92668943 30.92668943 37.71233014 54.73967634 54.73967634 66.70779008 71.12533373 71.12533373 75.41295477 84.90713052 84.90713052 93.13851026 108.73524641 123.46094090 123.46094090 129.26622745 129.26622745 141.60239536 156.67872425 156.67872425 176.84889814 176.94925546 176.94925546
  30 0.35507801 -5.74168257 15.73813578 30.42638025 30.42638025 36.96648244 52.75079787 52.75079787 65.01962765 73.24228124 73.24228124 76.69619764 85.43841915 85.43841915 93.52049924 108.53288144 124.90445506 124.90445506 130.42227954 130.42227954 144.13085440 158.97988314 158.97988314 174.23051272 174.23051272 174.99438475
  31 0.36909613 -4.77695250 15.55400679 29.98658826 29.98658826 35.89106333 50.77620472 50.77620472 63.17590063 75.47076099 75.47076099 78.09509304 86.01878369 86.01878369 93.76776728 109.36728205 126.11017660 126.11017660 131.91950411 131.91950411 146.88216166 161.59801139 161.59801139 171.85569523 171.85569523 173.23202471
  32 0.38311425 -3.79409799 15.57221592 29.61297294 29.61297294 34.60002330 48.87971736 48.87971736 61.02953939 77.71510176 77.71510176 79.58963454 86.62259802 86.62259802 94.11782771 111.11120989 127.14669149 127.14669149 133.91076907 133.91076907 149.88779169 163.35340851 163.35340851 170.71352618 170.71352618 171.99201546
  33 0.39713237 -2.82151422 15.81029081 29.30767919 29.30767919 33.20418703 47.10134924 47.10134924 58.54240923 79.89452133 79.89452133 81.15414080 87.22510279 87.22510279 94.79181698 113.48159028 128.19677091 128.19677091 136.39902993 136.39902993 153.07493958 162.98068088 162.98068088 169.73462066 171.49355640 171.56691419
  34 0.41115049 -1.88746276 16.26315656 29.07021640 29.07021640 31.80514722 45.46797013 45.46797013 55.76983593 81.94013274 81.94013274 82.75508656 87.80589688 87.80589688 95.88090989 116.42069162 129.49090200 129.49090200 139.23903886 139.23903886 156.34316557 161.47166380 161.47166380 164.88587631 171.19755778 173.01792945
  35 0.42516861 -1.01893372 16.90998435 28.89719676 28.89719676 30.50229147 43.99815212 43.99815212 52.82178957 83.79494950 83.79494950 84.34959076 88.35106840 88.35106840 97.33549234 120.04976625 131.14653103 131.14653103 142.15252735 142.15252735 159.45089976 159.84991356 159.84991356 160.53813004 170.73681694 174.02100820
  36 0.43918672 -0.24053291 17.70581011 28.78200760 28.78200760 29.39550372 42.70670364 42.70670364 49.82281927 85.41201010 85.41201010 85.88471153 88.85132848 88.85132848 98.94832879 124.33986210 133.14713677 133.14713677 144.75522645 144.75522645 156.70894904 158.45893297 158.45893297 161.55636894 170.34635025 174.39347362
  37 0.45320484 0.42718776 18.56636549 28.58967956 28.71485483 28.71485483 41.60980553 41.60980553 46.89391821 86.75311410 86.75311410 87.29702946 89.29560251 89.29560251 100.58143719 128.96064096 135.44703896 135.44703896 146.66037233 146.66037233 153.44446266 157.32151302 157.32151302 161.17543258 171.22427545 174.12456499
  38 0.46722296 0.96701421 19.36200520 28.18489178 28.68360922 28.68360922 40.72475817 40.72475817 44.16980271 87.78745742 87.78745742 88.51368166 89.67558806 89.67558806 102.11656655 133.60276648 137.97587271 137.97587271 147.70536570 147.70536570 150.80607688 156.00230429 156.00230429 158.83479212 173.27722333 173.40335824
  39 0.48124108 1.36356297 19.95515186 28.21213379 28.67537020 28.67537020 40.07072097 40.07072097 41.83241697 88.49836596 88.49836596 89.45747500 89.98171333 89.98171333 103.34144008 138.19573194 140.65912252 140.65912252 148.07176834 148.07176834 148.86000086 153.94263697 153.94263697 155.87583485 172.76459827 172.76459827
  40 0.49525920 1.60428391 20.28526589 28.50361546 28.67741086 28.67741086 39.66811846 39.66811846 40.16079198 88.89914842 88.89914842 90.05757467 90.18916592 90.18916592 104.09491963 142.55386710 143.36481542 143.36481542 147.66559105 147.93082326 147.93082326 151.45793582 151.45793582 152.54076527 172.53264147 172.53264147
  41 0.50927732 1.68407738 20.38507155 28.67944814 28.67944814 28.67944814 39.53220434 39.53220434 39.53220434 89.02621083 89.02621083 90.26366502 90.26366502 90.26366502 104.34000108 145.19161640 145.19161640 145.19161640 147.26288719 147.26288719 147.26288719 150.21226706 150.21226706 150.21226706 172.50832679 172.50832679
  42 0.51500020 1.67083893 20.36893264 28.64581467 28.66283071 28.69592943 39.53749864 39.58960659 39.62295009 88.99814689 89.01247806 90.23499787 90.23710333 90.25904344 104.29971876 144.48356296 144.75626093 144.89125219 147.32200443 147.44554865 147.54457685 150.26794837 150.62483776 150.72020652 172.48373058 172.53655571
  43 0.52072307 1.63103894 20.31978344 28.55103439 28.61482750 28.74535281 39.55339178 39.75980266 39.88968340 88.91318759 88.97107740 90.15033771 90.15729941 90.24502318 104.17762226 143.02372925 143.76744636 144.25012840 147.49857353 147.54196652 148.11807578 150.43560582 151.64627180 151.91546253 172.42495443 172.61610271
  44 0.52644594 1.56460879 20.23556257 28.41157422 28.54050403 28.82765970 39.57988088 40.03709378 40.31766987 88.76910247 88.90138537 90.01369979 90.02390996 90.22115606 103.97136118 141.29596738 142.59549051 143.50918328 147.43003948 147.79023651 148.70884847 150.71691609 152.90634803 153.39770061 172.37443334 172.72839581
  45 0.53216882 1.47181939 20.11328939 28.24975732 28.44701204 28.94276126 39.61687068 40.41297051 40.88708090 88.56254094 88.80231256 89.83158194 89.83640258 90.18676234 103.67988746 139.43285345 141.39461708 142.74467758 147.17981102 148.19305205 149.18942808 151.11416658 154.19422277 154.97282091 172.39435737 172.83519308
  46 0.53789169 1.35342476 19.94973325 28.08900242 28.34237194 29.09054893 39.66409848 40.87722936 41.57716103 88.28992648 88.67224167 89.59410368 89.61221480 90.14104421 103.30460372 137.48814267 140.22640943 141.98238419 146.82821982 148.70154782 149.47445797 151.62962074 155.41718533 156.53633474 172.55421581 172.88049126
  47 0.54361456 1.21060908 19.74226292 27.95032339 28.23449663 29.27090496 39.72110965 41.41899293 42.36895170 87.94896480 88.50896265 89.29624971 89.36408933 90.08324170 102.84954113 135.49562081 139.11880830 141.23369213 146.39318126 149.30889335 149.49903919 152.26484658 156.53229348 158.01494893 172.81076248 172.91466012
  48 0.54933744 1.04487411 19.48969611 27.85038109 28.13053997 29.48371094 39.78729958 42.02741930 43.24643756 87.54016490 88.30961936 88.94203774 89.09430310 90.01278309 102.32171920 133.48259323 138.08190188 140.50521787 145.88618881 149.22499159 150.00720838 153.02016265 157.52232559 159.35004468 172.59892586 173.41687513
  49 0.55506031 0.85794957 19.19290097 27.80079516 28.03654732 29.72885291 39.86200249 42.69206268 44.19664690 87.06740140 88.07068096 88.53067555 88.80770466 89.92936144 101.73187009 131.47338390 137.11481437 139.80166984 145.31676394 148.64772779 150.78793711 153.89433896 158.38721687 160.49742275 172.24693302 172.35807279
  50 0.56078318 0.65173735 18.85495198 27.80836384 27.95734287 30.00622339 39.94458786 43.40296982 45.20926078 86.53723085 87.78795216 88.06143395 88.50718871 89.83289820 101.09494015 129.49015639 136.21301944 139.12652612 144.69392530 147.79404117 151.64214780 154.88463988 159.13906460 161.43320607 171.20046166 171.77254889
  51 0.56650606 0.42827270 18.48081212 27.87587562 27.89657592 30.31572103 40.03452645 44.15062725 46.27608422 85.95762915 87.45664030 87.53370262 88.19456677 89.72341529 100.42967475 127.55291572 135.37486911 138.48176500 144.02659859 146.71199873 152.56061881 155.98719696 159.79765743 162.15580770 169.95595526 171.19963627
  52 0.57222893 0.18968388 18.07669280 27.85686035 28.00319300 30.65724935 40.13140259 44.92584153 47.39055146 85.33691864 86.94704949 87.07150514 87.87132811 89.60088269 99.75695151 125.67932334 134.60441757 137.86697459 143.32363450 145.45948559 153.53365928 157.19754888 160.38468610 162.67902312 168.64680632 170.55674291
  53 0.57795180 -0.06185874 17.64931634 27.83996991 28.18831474 31.03071600 40.23486506 45.71959208 48.54732882 84.68316838 86.30128156 86.62712336 87.53905443 89.46512512 99.09746919 123.88464797 133.90974449 137.27773511 142.59369057 144.09648610 154.55073995 158.51100859 160.91058726 163.02029652 167.31272861 169.87966403
  54 0.58367468 -0.32419597 17.20526551 27.84706639 28.42822582 31.43603371 40.34452418 46.52288029 49.74202106 84.00397927 85.59650549 86.11828192 87.19956493 89.31586568 98.47037353 122.18193084 133.29830055 136.70275063 141.84505327 142.68281849 155.60013290 159.92237454 161.33414015 163.19079157 166.04102313 169.21300943
  55 0.58939755 -0.59521256 16.75053384 27.87890463 28.71948438 31.87312354 40.45983427 47.32661176 50.97095218 83.30643175 84.83318728 85.54044651 86.85491638 89.15293282 97.89374117 120.58207202 132.77240157 136.11877354 141.08538425 141.28147105 156.66884587 161.42464233 161.44819483 163.19055016 165.06689371 168.60735207
  56 0.59512042 -0.87284005 16.29033095 27.93591350 29.05859833 32.34192008 40.58005598 48.12155737 52.23097924 82.59696726 84.01221144 84.89017124 86.50732472 88.97658057 97.38527984 119.09341387 132.32759069 135.48314050 139.96662079 140.32140604 157.74305858 160.85951908 163.00729490 163.01032878 164.78407127 168.11004221
  57 0.60084330 -1.15504848 15.82911185 28.01810070 29.44226062 32.84237712 40.70439654 48.89839942 53.51932227 81.88113598 83.13493942 84.16535472 86.15903579 88.78787152 96.96051700 117.72097171 131.95369653 134.73141589 138.82794176 139.55865501 158.80884509 159.61412247 162.64276564 164.65615770 165.12443933 167.74937368
  58 0.60656617 -1.43984883 15.37070495 28.12487312 29.86746964 33.37447072 40.83225210 49.64779302 54.83342647 81.16346001 82.20326325 83.36539893 85.81219599 88.58912281 96.62916916 116.46609651 131.63671705 133.80505240 137.94545222 138.80140094 158.06142546 159.85256578 162.09821493 165.71063167 166.35617390 167.52101055
  59 0.61228904 -1.72531073 14.91841894 28.25493636 30.33154634 33.93819606 40.96329624 50.36038936 56.17086696 80.44768606 81.21964297 82.49137450 85.46878940 88.38428644 96.39411616 115.32700887 131.36090833 132.70749668 137.33551864 138.05265417 156.37316360 160.86078680 161.40837415 166.35175087 167.39370604 168.09489650
  60 0.61801192 -2.00959033 14.47510078 28.40633309 30.83208262 34.53355530 41.09732376 51.02691324 57.52927831 79.73724861 80.18711035 81.54618358 85.13064413 88.17892412 96.25454795 114.29984790 131.11118470 131.50671446 136.94910157 137.31411575 154.61716962 160.61259590 161.82042591 166.97392473 167.33164019 169.86341096
  61 0.62373479 -2.29095857 14.04317529 28.57657048 31.36686424 35.16053671 41.23404201 51.63842319 58.90628593 79.03555572 79.10922219 80.53462748 84.79945128 87.97964427 96.20984162 113.37966352 130.28044572 130.87518154 136.58601776 136.72544691 152.82843578 159.74181570 162.71959544 167.31188167 167.54645393 171.65492724
  62 0.62659623 -2.22316864 14.15306752 28.52360935 31.23332034 34.99627992 41.21740086 51.49056299 58.56481123 79.17339159 79.40235828 80.80306516 84.87896867 88.02867270 96.20971614 113.59552909 130.41886439 131.04134224 136.75853879 136.82241726 153.27785022 159.94194046 162.51103719 167.14502500 167.57279471 171.21922855
  63 0.62945766 -2.15947512 14.26955190 28.45383572 31.10904129 34.82640114 41.23509043 51.33699147 58.23418973 79.28328868 79.69084206 81.08227930 84.95419764 88.07877617 96.21066906 113.80918404 130.28516132 131.37217636 136.79774798 137.14090939 153.72593702 160.08564170 162.31942449 166.88361969 167.68225429 170.82213377
  64 0.63231910 -2.09985276 14.39189949 28.36722000 30.99493990 34.65340463 41.28464285 51.17690873 57.91599337 79.37776178 79.96650742 81.36561479 85.02547659 88.12991448 96.21231530 114.02107622 130.03562174 131.72924032 136.82448982 137.54006090 154.16965149 160.16332618 162.14809197 166.63481518 167.76531340 170.48006921
  65 0.63518054 -2.04426061 14.51927095 28.26429480 30.89156604 34.47993661 41.36317321 51.00965441 57.61175170 79.46054188 80.22902616 81.64745916 85.09303346 88.18201916 96.21416359 114.23163488 129.72555112 132.07703494 136.83977064 137.99666402 154.60533904 160.16490473 162.00315952 166.41792775 167.79802808 170.21093742
  66 0.63804197 -1.99264411 14.65070993 28.14622062 30.79905773 34.30857901 41.46756769 50.83476248 57.32290925 79.53398705 80.47843074 81.92334927 85.15696136 88.23498943 96.21565530 114.44122678 129.37811505 132.41030997 136.84343621 138.49041059 155.02835630 160.08333032 161.89263018 166.24280181 167.76663929 170.02847784
  67 0.64090341 -1.94493725 14.78513689 28.01478195 30.71715641 34.14170059 41.59461574 50.65202580 57.05077913 79.59971113 80.71463207 82.18986535 85.21720032 88.28868396 96.21622457 114.65009483 129.00797749 132.72889072 136.83607366 139.00363132 155.43245873 159.92106952 161.82212641 166.11294650 167.67155628 169.93301346
  68 0.64376485 -1.90106477 14.92134357 27.87231690 30.64528112 33.98136718 41.74108406 50.46156722 56.79649738 79.65883701 80.93736013 82.44447277 85.27352974 88.34290750 96.21536676 114.85828471 128.62577544 133.03311365 136.81879569 139.52175451 155.80875042 159.69466790 161.79119679 166.02556238 167.53024188 169.90810673
  69 0.64662628 -1.86094422 15.05798917 27.72160310 30.58263747 33.82930269 41.90373852 50.26391336 56.56098371 79.71215384 81.14618591 82.68536784 85.32557667 88.39739298 96.21270216 115.06556503 128.23968743 133.32278952 136.79306986 140.03314004 156.14383858 159.43338222 161.79447349 165.97263599 167.36946717 169.92866258
  70 0.64948772 -1.82448805 15.19359911 27.56572917 30.52833145 33.68688820 42.07932341 50.06006741 56.34491425 79.76022116 81.34056698 82.91133495 85.37284463 88.45178136 96.20802387 115.27134561 127.85631996 133.59702094 136.76058982 140.52872033 156.41691814 159.17594442 161.82492940 165.94273827 167.21613129 169.97070347
  71 0.65234916 -1.79160559 15.32656803 27.40797476 30.48146477 33.55518658 42.26450591 49.85157893 56.14871108 79.80343832 81.51990017 83.12160670 85.41476617 88.50560276 96.20132369 115.47459864 127.48130726 133.85429780 136.72317192 141.00160803 156.59754996 158.96881485 161.87539044 165.92296860 167.09376159 170.01508523
  72 0.65521059 -1.76220508 15.45516886 27.25171008 30.44120139 33.43498193 42.45579155 49.64061074 55.97255070 79.84209089 81.68357476 83.31571815 85.45077937 88.55826335 96.19279374 115.67378770 127.11973680 134.09270248 136.68267066 141.44668163 156.65338853 158.85728327 161.93841801 165.90171381 167.02140270 170.04713723
  73 0.65807203 -1.73619552 15.57757016 27.10031472 30.40680498 33.32682556 42.64941498 49.43000547 55.81639073 79.87638221 81.83102156 83.49335169 85.48042411 88.60904250 96.18280602 115.86681162 126.77645177 134.31015941 136.64091034 141.86011634 156.57723275 158.85872951 162.00601785 165.87289806 167.01079804 170.05555971
  74 0.66093347 -1.71348867 15.69186416 26.95710952 30.37765364 33.23108286 42.84121173 49.22335318 55.68001105 79.90645522 81.96175321 83.65417719 85.50344992 88.65710343 96.17187482 116.05097346 126.45625654 134.50468856 136.59963034 142.23884458 156.40256197 158.94787389 162.07000885 165.83860683 167.06390185 170.03181798
  75 0.66379490 -1.69400086 15.79610766 26.82529312 30.35323919 33.14797727 43.02648343 49.02505553 55.56306415 79.93240813 82.07539142 83.79769873 85.51992304 88.70151912 96.16060854 116.22298931 126.16403520 134.67462691 136.56044109 142.57998000 156.17800515 159.08305171 162.12318321 165.80588611 167.17512398 169.97010973
  76 0.66665634 -1.67765489 15.88837682 26.70787632 30.33315798 33.07762926 43.19988530 48.84036528 55.46512827 79.95430617 82.17167771 83.92312627 85.53031571 88.74131303 96.14965737 116.37905733 125.90477996 134.81878304 136.52478766 142.88029616 155.94232354 159.23169856 162.16083811 165.78084068 167.33583854 169.86770352
  77 0.66951778 -1.66438184 15.96683566 26.60760999 30.31709785 33.02008941 43.35539284 48.67535029 55.38575842 79.97219058 82.25046704 84.02929726 85.53555417 88.77551149 96.13966240 116.51501002 125.68351774 134.93649796 136.49391917 143.13589250 155.72144490 159.37345081 162.18191102 165.76563232 167.53624888 169.72552774
  78 0.67237921 -1.65412269 16.02981551 26.52690605 30.30482456 32.97536526 43.48644236 48.53669205 55.32453106 79.98608581 82.31170667 84.11468262 85.53699112 88.80320347 96.13121031 116.62656960 125.50512245 135.02760201 136.46886450 143.34217957 155.53292177 159.49555193 162.18906137 165.75889025 167.76421104 169.54926317
  79 0.67524065 -1.64682985 16.07589964 26.46775508 30.29616950 32.94344238 43.58636281 48.43120364 55.28108073 79.99600515 82.35540548 84.17751773 85.53626156 88.82360141 96.12479565 116.70970850 125.37401361 135.09227962 136.45041723 143.49425787 155.38928379 159.58924519 162.18757666 165.75747885 168.00142766 169.35244499
  80 0.67810209 -1.64246840 16.10400500 26.43164748 30.29101961 32.92429989 43.64917008 48.36499715 55.25512758 80.00195503 82.38160052 84.21608329 85.53499486 88.83609705 96.12079189 116.76108369 125.29377312 135.13087681 136.43913257 143.58764555 155.29943209 159.64820052 162.18349498 165.75815998 168.21158933 169.16794646
  81 0.68096352 -1.64101697 16.11345088 26.41950721 30.28931002 32.91792113 43.67062098 48.34240292 55.24649640 80.00393810 82.39032745 84.22909777 85.53441923 88.84030607 96.11943108 116.77846958 125.26675249 135.14370208 136.43533552 143.61915989 155.26885715 159.66833285 162.18154015 165.75865590 168.30863904 169.07969350
  82 0.69583198 -1.60799556 16.31667657 27.49763342 30.95534070 31.07578712 43.75819746 46.75100521 54.94810687 81.34342245 83.02394408 83.50446539 86.90001141 88.57779215 96.30412736 117.28360750 127.35551432 133.06556616 137.79896784 141.99357296 156.77373218 160.52241135 161.69643874 163.83183658 169.45237387 170.66404869
  83 0.71070044 -1.59013121 16.45276972 28.71677091 29.31147645 31.34700015 44.66541385 45.27029417 54.80588550 82.40045518 82.75211285 83.28112107 87.84216823 88.12523141 96.33384017 117.53811611 129.52532844 130.49644481 139.86015857 140.54967068 157.40154059 160.87292781 160.98243901 163.39301783 170.95878041 172.86664051
  84 0.72556890 -1.60039706 16.37115164 28.17355955 30.06310989 31.27446743 43.92886594 46.17420648 54.87570781 81.98048877 83.02829244 83.18264188 87.43681981 88.35466679 96.33466975 117.38174640 128.69821100 131.58717520 138.95932981 141.10586766 157.25187475 160.97087531 160.98214349 163.57494752 169.57361473 172.62306751
  85 0.74043737 -1.65951169 15.96453990 27.71611435 31.04174409 31.50992900 42.76204276 47.96122490 55.25812253 81.19658900 82.69702937 83.10409191 86.59597248 88.50268590 96.33304979 116.59833917 128.35992353 133.17150882 137.21700609 141.36443677 156.87820773 160.44495630 161.24224586 164.75278903 167.15193854 171.71089923
  86 0.75530583 -1.79668201 15.28171390 27.87827290 30.85261748 33.00066539 41.83185471 49.66326839 56.12153426 80.40390796 81.73214490 82.57826317 85.79217808 88.40134245 96.29518263 115.43188123 129.29618062 133.16948195 136.43715786 140.19311220 156.55530349 159.52526012 161.44008946 166.36184461 167.03735885 169.87293245
  87 0.77017429 -2.04616435 14.50886382 28.33496091 30.96564068 34.40332007 41.27258189 50.98587318 57.60925324 79.59770836 80.27560828 81.49927116 85.14924496 88.16707828 96.22770171 114.21855937 130.58278181 131.51626531 136.73344213 137.82185828 154.59522982 160.07081483 161.99416645 166.59459707 168.15415401 169.80861580
